"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00134376","1937-06","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","152.4",",6","13",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","11.1",",6,10,+","","","","","13.5",",,6,17,","37.2",",6,25,","","","4.5",",6","60.2",",,,6","","","23.26",",6","27.97",",,,6","18.56",",,,6"
"USC00134376","1937-07","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","241.1",",6","10",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","15.6",",6,26,+","","","","","69.9",",,6,09,","35.6",",6,10,","0.0","6","0.0",",6","165.4",",,,6","","","26.11",",6","31.10",",,,6","21.12",",,,6"
"USC00134376","1937-08","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","246.2","1,6","7",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","15",",6","","","17.8","1,6,22,","","","","","47.2",",,6,03,","35.6",",6,16,","0.0","6","0.0",",6","106.6",",,,6","","","26.43","1,6","31.09",",,,6","21.76","1,,,6"
"USC00134376","1937-09","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","92.8","1,6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","23","1,6","3","1,6","","","6.7",",6,27,","","","","","18.3",",,6,25,+","34.4","1,6,02,","38.8","6","38.8","1,6","36.9",",,,6","","","20.15","1,6","25.77","1,,,6","14.53",",,,6"
"USC00134376","1937-10","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","13.6",",6","7",",6","4",",6","1",",6","","","","","0",",6","2",",6","0",",6","10",",6","0",",6","","","-1.1",",6,23,","","","","","25.4",",,6,19,","29.4",",6,05,","228.3","6","189.5",",6","37.9",",,,6","","","12.66",",6","17.74",",,,6","7.58",",,,6"
"USC00134376","1937-11","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","0.0","4,6","7",",6","4",",6","1",",6","","","2",",6","0","3,6","13","3,6","5","1,6","4","1,6","0","1,6","","","-14.4","3,6,21,","","","38",",,6,28,","33.0",",,6,02,","25.0","1,6,01,","585.8","6","357.5","1,6","52.6",",,,6","89",",,,6","4.17","4,6","9.52","1,,,6","-1.17","3,,,6"
"USC00134376","1937-12","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","","","0.0","3,6","11",",6","5",",6","0",",6","","","","","0","1,6","28","1,6","9","2,6","0","2,6","0","2,6","","","-15.6","1,6,08,","","","","","17.3",",,6,04,","11.7","2,6,31,","1139.2","6","553.4","2,6","44.5",",,,6","","","-1.67","3,6","1.89","2,,,6","-5.22","1,,,6"
"USC00134376","1938-01","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","0.0","6","0.0","3,6","9",",6","2",",6","1",",6","","","0",",6","2","1,6","28","1,6","7","2,6","0","2,6","0","2,6","","","-18.3","1,6,31,","","","18",",,6,19,","70.1",",,6,24,","11.7","2,6,16,","1711.2","6","572.0","2,6","92.4",",,,6","44",",,,6","-1.87","3,6","2.79","2,,,6","-6.54","1,,,6"
"USC00134376","1938-02","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","0.0","6","0.0",",6","8",",6","3",",6","0",",6","","","3",",6","0",",6","21",",6","2",",6","0",",6","0",",6","","","-11.7",",6,01,","","","229",",,6,19,","9.4",",,6,17,","18.3",",6,12,","2149.3","6","438.1",",6","31.5",",,,6","328",",,,6","2.69",",6","6.94",",,,6","-1.57",",,,6"
"USC00134376","1938-03","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","0.0","6","0.0",",6","13",",6","9",",6","2",",6","","","0",",6","0",",6","10",",6","0",",6","5",",6","0",",6","","","-5.6",",6,06,","","","0",",,6,31,+","40.4",",,6,29,","26.7",",6,21,","2430.9","6","281.6",",6","114.8",",,,6","0",",,,6","9.25",",6","15.09",",,,6","3.40",",,,6"
"USC00134376","1938-04","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","8.3","6","8.3",",6","9",",6","7",",6","2",",6","","","1",",6","0",",6","9",",6","0",",6","14",",6","0",",6","","","-3.3",",6,02,","","","89",",,6,09,","32.8",",,6,06,","27.2",",6,27,","2632.0","6","201.1",",6","89.6",",,,6","89",",,,6","11.91",",6","17.24",",,,6","6.57",",,,6"
"USC00134376","1938-05","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","44.2","6","35.9",",6","13",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","3.9",",6,12,","","","","","24.9",",,6,05,","28.3",",6,31,+","2706.2","6","74.2",",6","100.3",",,,6","","","17.10",",6","22.60",",,,6","11.59",",,,6"
"USC00134376","1938-06","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","148.4","6","104.2",",6","12",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","12.2",",6,27,+","","","","","29.2",",,6,26,","33.9",",6,23,","2706.5","6","0.3",",6","112.0",",,,6","","","21.80",",6","27.48",",,,6","16.11",",,,6"
"USC00134376","1938-07","40.4","-91.36667","160.6","KEOKUK LOCK AND DAM 19, IA US","370.9","6","222.5","2,6","9",",6","6",",6","0",",6","","","","","0","2,6","0","2,6","0",",6","31",",6","16",",6","","","16.1","2,6,21,","","","","","10.2",",,6,08,","36.1",",6,12,","0.0","6","0.0",",6","41.7",",,,6","","","26.00","2,6","31.72",",,,6","20.29","2,,,6"
