"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00012909","1949-01","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","","","15",",X","10",",X","0",",X","2",",X","1",",X","0","2,X","7","2,X","1","2,X","6","2,X","0","2,X","16","","3","","-15.6","2,X,31,","51",",,X,30,","102",",,X,30,","14.0",",,X,16,","28.9","2,X,03,","","","","","67.0",",,,X","102",",,,X","8.87","4,X","14.26","2,,,X","3.49","2,,,X","23",",X","24.1",",X"
"USW00012909","1949-02","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","19.4",",X","9",",X","2",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","13",",X","0",",X","15","","2","","-1.7",",X,01,","0",",T,X,01,","0",",,X,28,+","61.2",",,X,22,","28.9",",X,13,","","","122.0",",X","112.3",",,,X","0",",,,X","14.67",",X","19.05",",,,X","10.29",",,,X","23",",X","17.0",",X"
"USW00012909","1949-03","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","38.4",",X","9",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","1",",X","14","","2","","5.0",",X,10,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,13,","32.2",",X,06,","","","59.6",",X","49.3",",,,X","0",",,,X","17.65",",X","23.21",",,,X","12.09",",,,X","360",",X","20.6",",X"
"USW00012909","1949-04","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","64.4",",X","14",",X","12",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","1",",X","14","","9","","4.4",",X,05,","0",",,X,30,+","0",",,X,30,+","87.1",",,X,24,","32.2",",X,13,","","","44.4",",X","254.5",",,,X","0",",,,X","19.00",",X","24.05",",,,X","13.95",",,,X","45",",X","21.5",",X"
"USW00012909","1949-05","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","243.5",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","12",",X","11","","2","","16.1",",X,13,+","0",",,X,31,+","0",",,X,31,+","17.8",",,X,10,","36.7",",X,30,","","","0.0",",X","27.0",",,,X","0",",,,X","26.19",",X","31.04",",,,X","21.34",",,,X","113",",X","21.0",",X"
"USW00012909","1949-06","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","286.2",",X","12",",X","10",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","25",",X","6","","11","","16.7",",X,07,","0",",,X,30,+","0",",,X,30,+","63.2",",,X,25,","37.8",",X,24,","","","0.0",",X","165.8",",,,X","0",",,,X","27.87",",X","33.24",",,,X","22.51",",,,X","338",",X","23.2",",X"
"USW00012909","1949-07","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","333.1",",X","7",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","29",",X","2","","3","","21.1",",X,30,+","0",",,X,31,+","0",",,X,31,+","34.8",",,X,25,","36.7",",X,20,","0.0","X","0.0",",X","51.1",",,,X","0",",,,X","29.08",",X","34.31",",,,X","23.84",",,,X","113",",X","18.8",",X"
"USW00012909","1949-08","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","331.9",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","29",",X","2","","2","","20.0",",X,28,+","0",",,X,31,+","0",",,X,31,+","8.9",",,X,07,","37.8",",X,29,+","0.0","X","0.0",",X","9.9",",,,X","0",",,,X","29.04",",X","35.11",",,,X","22.97",",,,X","338",",X","22.4",",X"
"USW00012909","1949-09","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","290.4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","22",",X","","","","","16.1",",X,30,","0",",,X,30,+","0",",,X,30,+","3.8",",,X,19,","37.2",",X,08,","0.0","X","0.0",",X","5.8",",,,X","0",",,,X","28.01",",X","33.63",",,,X","22.39",",,,X","203",",X","19.2",",X"
"USW00012909","1949-10","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","136.8",",X","8",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","10",",X","7","","3","","7.2",",X,31,","0",",,X,31,+","0",",,X,31,+","83.1",",,X,22,","33.3",",X,11,+","18.9","X","18.9",",X","165.5",",,,X","0",",,,X","22.14",",X","27.64",",,,X","16.64",",,,X","338",",X","26.8",",X"
"USW00012909","1949-11","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","27.1",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","2",",X","4","","1","","3.3",",X,01,","0",",,X,30,+","0",",,X,30,+","3.0",",,X,12,","33.3",",X,29,","56.5","X","37.6",",X","3.0",",,,X","0",",,,X","17.98",",X","25.96",",,,X","10.01",",,,X","23",",X","17.4",",X"
"USW00012909","1949-12","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","","","12.0",",X","13",",X","6",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","10",",X","0",",X","13","","1","","-2.2",",X,23,","0",",,X,31,+","0",",,X,31,+","18.0",",,X,14,","28.3",",X,11,","191.2","X","134.7",",X","58.0",",,,X","0",",,,X","14.37",",X","18.73",",,,X","10.02",",,,X","360",",X","18.3",",X"
"USW00012909","1950-01","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","40.4","X","40.4",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","14",",X","0",",X","21","","","","0.0",",X,07,","0",",,X,31,+","0",",,X,31,+","1.3",",,X,06,","29.4",",X,25,","306.7","X","115.5",",X","6.4",",,,X","0",",,,X","15.91",",X","20.35",",,,X","11.47",",,,X","23",",X","21.5",",X"
"USW00012909","1950-02","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","61.7","X","21.3",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","12","","2","","1.1",",X,14,","0",",,X,28,+","0",",T,X,22,","9.4",",,X,22,+","27.8",",X,24,","410.8","X","104.1",",X","47.1",",,,X","0",",T,,X","15.38",",X","20.90",",,,X","9.85",",,,X","293",",X","20.1",",X"
"USW00012909","1950-03","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","108.5","X","46.8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","2",",X","11","","","","1.7",",X,14,","0",",,X,31,+","0",",,X,31,+","2.3",",,X,03,","37.8",",X,26,","490.6","X","79.8",",X","6.2",",,,X","0",",,,X","17.27",",X","23.87",",,,X","10.67",",,,X","248",",X","22.8",",X"
"USW00012909","1950-04","29.38333","-98.58333","207.9","SAN ANTONIO KELLY FIELD AFB, TX US","194.3","X","85.8",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","2",",X","15","","6","","8.9",",X,05,","0",",,X,30,+","0",",T,X,02,","16.3",",,X,02,","33.3",",X,24,+","510.3","X","19.7",",X","51.5",",,,X","0",",T,,X","20.54",",X","25.70",",,,X","15.37",",,,X","293",",X","23.2",",X"
