"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00143088","1958-04","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.0",",,6,28,","","","","","39.3",",,,6","","","","","","","",""
"USC00143088","1958-05","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","7",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","57.2",",,6,15,","","","","","158.5",",,,6","","","","","","","",""
"USC00143088","1958-06","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","28.4",",,6,21,","","","","","73.4",",,,6","","","","","","","",""
"USC00143088","1958-07","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","16",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","35.6",",,6,17,","","","","","147.0",",,,6","","","","","","","",""
"USC00143088","1958-08","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","22.9",",,6,16,","","","","","61.6",",,,6","","","","","","","",""
"USC00143088","1958-09","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","29.2",",,6,05,","","","","","103.8",",,,6","","","","","","","",""
"USC00143088","1958-10","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,6,07,","","","","","12.2",",,,6","","","","","","","",""
"USC00143088","1958-11","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","17.0",",,6,18,","","","","","17.5",",,,6","","","","","","","",""
"USC00143088","1959-02","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","4",",6","1",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","41",",,6,10,","6.6",",,6,10,","","","","","8.0",",,,6","92",",,,6","","","","","",""
"USC00143088","1959-03","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","41.9",",,6,26,","","","","","59.2",",,,6","","","","","","","",""
"USC00143088","1959-04","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","8.6",",,6,19,","","","","","18.2",",,,6","","","","","","","",""
"USC00143088","1959-05","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","11","1,6","9","1,6","3","1,6","","","","","","","","","","","","","","","","","","","","","","","","","55.4","1,,6,05,","","","","","166.4","1,,,6","","","","","","","",""
