"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"VMM00048820","1961-01","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0","4,S","11","4,S","0","4,S","","","","","27.2","4,S,29,","","","","","","","19.74","4,,,S","",""
"VMM00048820","1961-02","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","8.1","5,S","","","","","","","0","5,S","0","5,S","0",",S","4",",S","0",",S","10.0","5,S,01,","","","27.2",",S,06,","56.7",",S","","","16.21","5,S","18.43",",,,S","13.98","5,,,S"
"VMM00048820","1961-03","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","63.1","5,S","","","","","","","0","5,S","0","5,S","0",",S","23",",S","0",",S","12.8","5,S,10,","","","30.0",",S,21,","5.3",",S","","","20.49","5,S","22.71",",,,S","18.27","5,,,S"
"VMM00048820","1961-04","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0","2,S","28","2,S","5","2,S","","","","","32.2","2,S,25,+","","","","","","","28.18","2,,,S","",""
"VMM00048820","1961-05","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0","1,S","30","1,S","14","1,S","","","","","37.2","1,S,31,","","","","","","","31.35","1,,,S","",""
"VMM00048820","1961-06","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","0","4,S","0","4,S","0","2,S","28","2,S","19","2,S","22.8","4,S,05,+","","","37.8","2,S,01,","","","","","28.96","6,S","32.90","2,,,S","25.02","4,,,S"
"VMM00048820","1961-07","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0","3,S","28","3,S","25","3,S","","","","","37.8","3,S,13,","","","","","","","34.03","3,,,S","",""
"VMM00048820","1961-08","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0",",S","31",",S","22",",S","","","","","35.0",",S,28,","","","","","","","32.12",",,,S","",""
"VMM00048820","1961-09","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","0","4,S","0","4,S","0","4,S","26","4,S","10","4,S","22.2","4,S,23,+","","","36.1","4,S,29,","","","","","27.99","6,S","31.11","4,,,S","24.87","4,,,S"
"VMM00048820","1961-10","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","228.4","2,S","","","","","","","0","2,S","0","2,S","0",",S","31",",S","2",",S","20.0","2,S,14,","","","32.2",",S,19,+","0.0",",S","","","26.19","2,S","29.37",",,,S","23.01","2,,,S"
"VMM00048820","1961-11","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","117.2","3,S","","","","","","","0","2,S","0","2,S","0","2,S","28","2,S","0","2,S","13.9","2,S,25,","","","30.0","2,S,19,+","0.6","2,S","","","22.74","3,S","26.29","2,,,S","19.18","2,,,S"
"VMM00048820","1961-12","21.221","105.807","11.9","NOIBAI INTERNATIONAL, VM","","","","","","","","","","","","","0","3,S","21","3,S","0","3,S","","","","","27.8","3,S,26,+","","","","","","","22.52","3,,,S","",""
