"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00414443","1939-07","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","3",",6","1",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","3.3",",,6,15,","6.8",",,,6","0",",,,6"
"USC00414443","1939-08","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","5",",6","1",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","20.3",",,6,14,","23.9",",,,6","0",",,,6"
"USC00414443","1939-09","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","3",",6","2",",6","0",",6","","","","","","","","","","","3.3",",,6,13,","7.1",",,,6","",""
"USC00414443","1939-10","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","1",",6","1",",6","0",",6","","","","","","","","","","","16.8",",,6,07,","16.8",",,,6","",""
"USC00414443","1939-11","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","4",",6","4",",6","0",",6","","","","","","","","","","","11.4",",,6,24,","25.1",",,,6","",""
"USC00414443","1939-12","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","1",",6","1",",6","0",",6","","","","","","","","","","","4.1",",,6,25,","4.1",",,,6","",""
"USC00414443","1940-01","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","1",",6","0",",6","0",",6","","","","","","","","","","","2.3",",,6,06,","2.3",",,,6","",""
"USC00414443","1940-02","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","0",",6","0",",6","0",",6","","","0",",6","","","","","0",",,6,29,+","0.0",",,6,29,+","0.0",",,,6","0",",,,6"
"USC00414443","1940-03","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","1",",6","0",",6","0",",6","","","","","","","","","","","1.3",",,6,24,","1.3",",,,6","",""
"USC00414443","1940-04","30.85","-105.33333","1129.0","INDIAN HOT SPRINGS, TX US","0",",6","0",",6","0",",6","","","","","","","","","","","0.0",",,6,30,+","0.0",",,,6","",""
